"","marker","CHROM","POS","trait","log10p","BF","aboveBF","strain","value","allele","var.exp","startPOS","peakPOS","endPOS","peak_id","interval_size"
"280","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU2565",-0.0038149,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"281","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU2566",0.0046775,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"282","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU2578",0.0020662,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"283","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU258",0.0043698,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"284","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU2587",0.0082533,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"285","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU2593",0.0024534,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"286","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU2600",0.0046022,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"287","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU2800",0.0099998,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"288","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU2862",0.0063139,1,0.104225217601989,13905367,14330699,14727727,1,822360
"289","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU2866",0.003143,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"290","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU2878",0.0062414,1,0.104225217601989,13905367,14330699,14727727,1,822360
"291","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU2879",0.0061241,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"292","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU2906",0.0068867,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"293","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU310",0.0067982,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"294","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU311",0.0043597,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"295","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU3125",0.0027808,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"296","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU3127",0.0074412,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"297","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU3134",0.0090671,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"298","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU3135",0.0027859,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"299","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU3137",0.0034237,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"300","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU3140",-0.0010085,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"301","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU323",0.0055155,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"302","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU346",0.0033891,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"303","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU360",0.0030024,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"304","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU367",0.0053528,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"305","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU393",0.0051367,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"306","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU394",0.0042691,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"307","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU397",0.001751,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"308","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU406",0.0018023,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"309","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU440",0.00092559,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"310","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU561",0.00051856,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"311","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU642",0.0083306,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"312","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU751",0.00050914,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"313","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU774",0.0021793,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"314","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU775",0.0065483,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"315","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU778",0.00034191,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"316","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU782",0.00090953,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"317","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU792",0.0058169,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"318","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU830",0.0028902,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"319","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"JU847",0.0054793,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"320","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"KR314",0.0036104,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"321","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"LKC34",0.0034139,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"322","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"LSJ1",0.0023945,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"323","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"MY1",0.0035231,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"324","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"MY10",0.0032371,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"325","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"MY16",0.0037733,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"326","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"MY18",0.0013547,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"327","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"MY2212",0.0059438,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"328","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"MY23",0.0054576,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"329","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"MY2453",-0.00049805,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"330","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"MY2530",0.0040213,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"331","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"MY2535",0.0030639,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"332","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"MY2573",0.0050122,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"333","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"MY2693",0.0066965,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"334","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"MY2741",0.0063612,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"335","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"MY679",0.0024205,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"336","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"MY920",0.0061748,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"337","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"N2",0.0016415,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"338","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC1",0.0037559,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"339","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC1107",-0.0014137,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"340","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC166",0.0044341,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"341","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC195",0.0099,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"342","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC199",0.0048985,1,0.104225217601989,13905367,14330699,14727727,1,822360
"343","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC2",0.0030558,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"344","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC207",0.0041675,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"345","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC231",0.0048635,1,0.104225217601989,13905367,14330699,14727727,1,822360
"346","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC236",0.0045564,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"347","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC242",0.0063469,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"348","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC251",-0.0015017,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"349","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC252",0.0043156,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"350","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC255",0.0047948,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"351","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC256",0.0063216,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"352","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC258",0.0015468,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"353","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC259",0.0043134,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"354","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC260",0.0034927,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"355","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC261",0.0044128,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"356","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC262",0.0023859,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"357","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC265",0.0060865,1,0.104225217601989,13905367,14330699,14727727,1,822360
"358","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC266",0.0049162,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"359","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC267",0.0057737,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"360","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC268",0.0053179,1,0.104225217601989,13905367,14330699,14727727,1,822360
"361","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC269",0.0046596,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"362","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC271",0.003932,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"363","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC272",0.0059634,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"364","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC274",0.0038395,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"365","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC275",0.0056218,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"366","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC276",0.0054057,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"367","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC277",0.0063104,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"368","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC3",0.0045523,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"369","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC513",0.0099013,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"370","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC514",0.0046265,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"371","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC522",0.00045738,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"372","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"NIC523",0.0043998,1,0.104225217601989,13905367,14330699,14727727,1,822360
"373","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"PB303",0.0080051,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"374","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"PB306",0.0073754,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"375","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"PS2025",0.0060138,1,0.104225217601989,13905367,14330699,14727727,1,822360
"376","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"PX179",0.0065396,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"377","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"QG2075",0.0026242,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"378","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"QG536",0.0020985,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"379","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"QG556",0.0086507,1,0.104225217601989,13905367,14330699,14727727,1,822360
"380","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"QG557",0.01068,1,0.104225217601989,13905367,14330699,14727727,1,822360
"381","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"QW947",0.0044344,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"382","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"QX1212",0.0019005,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"383","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"QX1233",0.0085493,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"384","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"QX1791",0.005802,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"385","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"QX1792",0.0054522,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"386","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"QX1793",0.0042157,1,0.104225217601989,13905367,14330699,14727727,1,822360
"387","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"QX1794",0.0056482,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"388","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"RC301",0.0052045,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"389","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"WN2001",0.0045808,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"390","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"WN2002",0.0043306,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"391","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"WN2033",0.0049011,-1,0.104225217601989,13905367,14330699,14727727,1,822360
"392","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"XZ1513",0.010055,1,0.104225217601989,13905367,14330699,14727727,1,822360
"393","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"XZ1514",0.0079668,1,0.104225217601989,13905367,14330699,14727727,1,822360
"394","X_14330699","X",14330699,"d_blob_quirkiness_w_forward_90th_medianDiff",5.44343487183174,5.2006316548101,1,"XZ1516",0.0050331,1,0.104225217601989,13905367,14330699,14727727,1,822360
"395","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"AB1",6.244,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"396","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"BRC20067",3.0393,1,0.10039506779407,13929350,14371754,14737826,1,808476
"397","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CB4852",0.64822,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"398","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CB4853",3.3619,1,0.10039506779407,13929350,14371754,14737826,1,808476
"399","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CB4854",7.0422,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"400","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CB4855",10.6712,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"401","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CB4856",4.5227,1,0.10039506779407,13929350,14371754,14737826,1,808476
"402","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CB4857",9.5098,1,0.10039506779407,13929350,14371754,14737826,1,808476
"403","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CB4858",10.9708,1,0.10039506779407,13929350,14371754,14737826,1,808476
"404","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CB4932",5.287,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"405","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CX11254",2.3148,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"406","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CX11262",4.7273,1,0.10039506779407,13929350,14371754,14737826,1,808476
"407","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CX11264",4.175,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"408","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CX11271",5.8429,1,0.10039506779407,13929350,14371754,14737826,1,808476
"409","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CX11276",7.5814,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"410","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CX11285",2.952,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"411","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CX11292",8.9775,1,0.10039506779407,13929350,14371754,14737826,1,808476
"412","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CX11307",0.6861,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"413","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CX11314",7.1349,1,0.10039506779407,13929350,14371754,14737826,1,808476
"414","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"CX11315",5.4469,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"415","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"DL200",2.6834,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"416","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"DL226",1.6003,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"417","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"DL238",3.6771,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"418","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ECA252",5.0205,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"419","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ECA348",-2.5997,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"420","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ECA349",8.6522,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"421","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ECA36",1.3345,-1,0.10039506779407,13929350,14371754,14737826,1,808476
